"Date","Test #","Sample ID","Grade Match #1","Grade Match #2","Grade Match #3","Mode","AVG","H","He","Li","Be","B","C","N","O","F","Ne","Na","Mg","Al","Si","P","S","Cl","Ar","K","Ca","Sc","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","Ga","Ge","As","Se","Br","Kr","Rb","Sr","Y","Zr","Nb","Mo","Tc","Ru","Rh","Pd","Ag","Cd","In","Sn","Sb","Te","I","Xe","Cs","Ba","La","Ce","Pr","Nd","Pm","Sm","Eu","Gd","Tb","Dy","Ho","Er","Tm","Yb","Lu","Hf","Ta","W","Re","Os","Ir","Pt","Au","Hg","Tl","Pb","Bi","Po","At","Rn","Fr","Ra","Ac","Th","Pa","U","Np","Pu","Am","Cm","Bk","Cf","Es","Fm","Md","No","Lr","Rf","Db","Sg","Bh","Hs","Mt","Ds","Rg","Cn","Uut","Fl","Uup","Lv","Uus","Uuo"
"2022-11-07 12:47:01","1","","","","","Mining","","","","","","","","","","","","","","7517","6082","949","1.18","","","2367","2231","","","908","15.75","1.28","61.93","3327","10.31","498","","","","","","","","","22","","","","1.63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","781","","","","","","","","87","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-11-07 12:47:31","2","","","","","Mining","","","","","","","","","","","","","","","","","","","","","","","","1064","15.20","1.37","61.79","3382","10.78","","","","","","","","","","","","","","1.69","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-11-07 12:20:30","3","","","","","Soil","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","< 1","3.9","","136","< 1","105","","","","11","< 1","< 1","< 1","< 1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-11-07 12:21:32","4","","","","","Soil","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","< 1","< 1","","142","40","19","","","","11","83","112","< 1","< 1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-11-09 14:16:43","5","","","","","Mining","","","","","","","","","","","","","2.62","10.97","25.22","418","","","","1602","8.06","","4531","260","","1408","6.95","119","23","193","69","","","","","","","","296","","6.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-11-09 14:21:12","6","","","","","Mining","","","","","","","","","","","","","2.57","11.28","25.79","344","","","","1644","8.22","","4022","269","","1416","6.73","114","30","202","68","","","","","","","","292","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-11-09 14:23:10","7","","","","","Mining","","","","","","","","","","","","","2.65","11.31","25.77","330","","","","1692","8.22","","3855","284","","1354","6.74","164","26","191","71","","","","","","","","296","14","10.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-11-09 14:24:05","8","","","","","Mining","","","","","","","","","","","","","3.04","9.72","27.79","563","","","","3597","7.07","","4032","261","","1247","6.33","80","29","107","72","","","","","","","","287","","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-11-09 14:24:38","9","","","","","Mining","","","","","","","","","","","","","2.85","9.52","27.51","455","","","","3543","7.01","","4879","342","113","1163","6.34","94","28","83","70","","","","","","","","288","","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-11-09 14:25:08","10","","","","","Mining","","","","","","","","","","","","","2.89","9.68","27.70","543","","","","3631","7.08","","3864","267","93","1221","6.17","114","31","70","66","","","","","","","","287","20","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-11-09 14:27:50","11","","","","","Mining","","","","","","","","","","","","","","7.98","36.28","548","","","","3.44","1.72","","1298","","","360","1.30","","","","40","","","","","","","153","128","33","109","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33","","","","","","","","","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-11-09 14:28:17","12","","","","","Mining","","","","","","","","","","","","","4163","8.11","36.79","564","","","","3.50","1.74","","1334","","","352","1.37","","","","43","","","","","","","163","128","32","100","5.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39","","","","","","","","","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-11-09 14:28:43","13","","","","","Mining","","","","","","","","","","","","","2641","8.17","37.16","623","","","","3.49","1.76","","1175","","","366","1.35","37","","","45","","","","","","","162","131","30","111","5.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","","","","","","","","","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-11-09 14:30:06","14","","","","","Mining","","","","","","","","","","","","","","","","","","","","","","","","","","225","9172","","","","56","","","","","","","265","101","","131","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-11-09 14:30:31","15","","","","","Mining","","","","","","","","","","","","","","7.80","39.06","430","","","","4.27","9678","","1001","","","282","9600","","","","40","","","","","","","287","113","61","161","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31","","","","","","","","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-11-09 14:31:12","16","","","","","Mining","","","","","","","","","","","","","","7.57","37.99","296","","","","4.22","9556","","997","","","283","9366","","","","41","","","","","","","286","111","60","148","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59","","","","","","","","","42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-11-09 14:31:38","17","","","","","Mining","","","","","","","","","","","","","","7.70","37.90","328","","","","4.15","9526","","1015","","","318","9603","","","","43","","","","","","","276","111","63","163","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","","","","","","","","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-11-09 14:33:19","18","","","","","Mining","","","","","","","","","","","","","4.38","9.02","31.72","886","","","","2.32","7957","","3554","162","85","489","3.30","","54","","134","","","","","","","96","371","28","169","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44","","","","","","","","","35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-11-09 14:33:45","19","","","","","Mining","","","","","","","","","","","","","4.83","9.36","32.97","939","","","","2.41","8283","","3360","136","83","529","3.40","56","67","","135","","","","","","","102","381","16","180","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37","","","","","","","","","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-11-09 14:34:16","20","","","","","Mining","","","","","","","","","","","","","5.07","9.24","32.29","873","","","","2.33","8001","","3593","159","78","552","3.31","66","64","20","138","","","","","","","98","373","24","172","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26","","","","","","","","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-11-15 08:33:56","21","","","","","Mining","","","","","","","","","","","","","","7591","5364","798","1.11","","","2975","2301","","","923","15.14","1.30","59.19","3528","9.86","500","","","","","","","","","23","","","","1.56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","768","","","","","","","","143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-11-15 08:40:31","22","","","","","Soil","","","","","","","","","","","","","","","","< 1","4.19","","","1604","< 1","","62","999",">10%","3.97",">10%","3921","5.56","< 1","< 1","","","< 1","19","","","33","< 1","","< 1","< 1","5644","","","","","< 1","< 1","","121","< 1","84","","","","62","179","< 1","249","103","","","","","","","","","","","","","","","","","","","","122","< 1","8.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-11-15 08:41:48","23","","","","","Soil","","","","","","","","","","","","","","","","1606","4.18","","","1630","< 1","","< 1","985",">10%","4.10",">10%","4620","5.85","< 1","< 1","","","< 1","21","","","33","< 1","","< 1","< 1","5821","","","","","< 1","7.8","","115","31","71","","","","4.7","217","84","719","895","","","","","","","","","","","","","","","","","","","","135","< 1","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-11-15 08:57:41","24","Formation UL","","","","Mining","","","","","","","","","","","","","","7856","5643","786","1.10","","","2959","2238","","","876","15.11","1.25","59.10","3091","9.95","481","","","","","","","","","17","","","","1.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","789","","","","","","","","110","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-11-15 09:41:28","25","Formation UL","","","","Mining","","","","","","","","","","","","","","6324","4804","745","1.01","","","3036","2514","","","868","14.26","1.19","56.00","2972","9.44","436","","","","","","","","","23","","","","1.46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","866","","","","","","","","72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-11-28 14:33:21","26","Formation UL","","","","Soil","","","","","","","","","","","","","","","","< 1","< 1","","","3685","9.63","","4456","114","17","1423","6.80","39","19","41","55","","","< 1","< 1","","","< 1","279","","< 1","< 1","23","","","","","< 1","< 1","","11","7.5","19","","","","54","< 1","84","< 1","2.5","","","","","","","","","","","","","","","","","","","","2.1","< 1","2.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-11-28 14:34:41","27","Formation UL","","","","Soil","","","","","","","","","","","","","","","","186","28","","","3.16","1.40","","1494","42","11","296","1.09","< 1","11","2.6","39","","","1.8","1.2","","","154","128","","82","11","9.1","","","","","< 1","< 1","","< 1","< 1","< 1","","","","535","< 1","20","95","26","","","","","","","","","","","","","","","","","","","","< 1","< 1","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-11-28 14:36:46","28","Formation UL","","","","Soil","","","","","","","","","","","","","","","","< 1","564","","","2464",">10%","","4277","128","14","1538","7.20","56","29","122","63","","","< 1","< 1","","","1.9","273","","< 1","< 1","24","","","","","< 1","< 1","","< 1","< 1","< 1","","","","93","148","< 1","254","< 1","","","","","","","","","","","","","","","","","","","","1.6","< 1","2.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-11-30 15:36:12","29","Formation UL","","","","Soil","","","","","","","","","","","","","","","","60","261","","","3.08","1.40","","1487","39","15","302","1.06","< 1","4.4","4.1","36","","","< 1","< 1","","","153","128","","95","11","5.6","","","","","< 1","< 1","","< 1","< 1","< 1","","","","469","36","108","108","< 1","","","","","","","","","","","","","","","","","","","","< 1","< 1","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-11-30 15:41:45","30","Formation UL","","","","Soil","","","","","","","","","","","","","","","","< 1","89","","","2582",">10%","","4083","123","14","1561","7.27","12","19","145","73","","","< 1","< 1","","","< 1","283","","< 1","< 1","23","","","","","< 1","< 1","","< 1","< 1","< 1","","","","83","29","32","< 1","< 1","","","","","","","","","","","","","","","","","","","","1.4","1.3","1.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-11-30 15:45:45","31","Formation UL","","","","Soil","","","","","","","","","","","","","","","","96","365","","","3.08","1.41","","1507","36","16","299","1.12","9.2","9.3","< 1","39","","","2.4","< 1","","","156","127","","92","11","7.9","","","","","< 1","< 1","","< 1","1.4","10","","","","539","< 1","116","< 1","< 1","","","","","","","","","","","","","","","","","","","","< 1","< 1","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-11-30 15:48:09","32","Formation UL","","","","Soil","","","","","","","","","","","","","","","","< 1","152","","","2644",">10%","","4244","131","5.8","1525","7.27","7.0","25","134","63","","","< 1","1.7","","","1.5","281","","< 1","< 1","23","","","","","< 1","< 1","","< 1","< 1","5.8","","","","60","33","< 1","245","24","","","","","","","","","","","","","","","","","","","","2.2","< 1","< 1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-12-08 09:39:33","33","Formation UL","","","","Soil","","","","","","","","","","","","","","","","93","617","","","3649","9.59","","3963","106","19","1462","6.75","56","15","39","65","","","< 1","1.5","","","2.2","278","","< 1","1.1","18","","","","","< 1","4.0","","1.6","< 1","11","","","","172","< 1","< 1","80","< 1","","","","","","","","","","","","","","","","","","","","1.3","< 1","2.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-12-08 09:48:27","34","Formation UL","","","","Mining","","","","","","","","","","","","","2.45","10.02","25.55","534","","","","2798","7.26","","4046","258","","1331","6.34","163","30","52","61","","","","","","","","296","","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-12-08 09:51:23","35","Formation UL","","","","Mining","","","","","","","","","","","","","2.60","10.06","25.76","506","","","","2832","7.29","","4005","235","","1300","6.37","121","27","69","76","","","","","","","","299","12","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29","8.3","","","","","","3.8","","4.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-12-08 10:05:29","36","Formation UL","","","","Mining","","","","","","","","","","","","","2.67","10.06","25.79","500","","","","2846","7.30","","3980","285","","1307","6.39","129","29","63","71","","","","","","","","299","11","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31","","","","","","","2.5","","4.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-12-08 10:30:18","37","Formation UL","","","","Mining","","","","","","","","","","","","","2.34","3.16","7.29","300","3740","","","8393","36.84","","1197","90","89","605","1.02","29","47","16","14","","","13","2.5","","","32","855","16","54","3.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.2","","25","3.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-12-08 10:35:45","38","Formation UL","","","","Soil","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.8","< 1","","6.3","< 1","< 1","","","","< 1","< 1","46","295","< 1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-12-08 10:38:23","39","Formation UL","","","","Soil","","","","","","","","","","","","","","","","1829","1.10","","","2.14",">10%","","1002","29","19","408","6876","22","36","2.3","8.9","","","4.6","1.7","","","25","702","","< 1","3.3","12","","","","","< 1","3.0","","< 1","1.3","22","","","","27","< 1","95","534","< 1","","","","","","","","","","","","","","","","","","","","1.5","< 1","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-12-08 10:59:38","40","Formation UL","","","","Soil","","","","","","","","","","","","","","","","< 1","5.11","","","1.48",">10%","","626","21","15","437","5365","32","42","13","9.8","","","5.5","2.1","","","18","585","","< 1","2.0","12","","","","","< 1","< 1","","< 1","9.2","< 1","","","","72","65","30","263","62","","","","","","","","","","","","","","","","","","","","1.5","< 1","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-12-08 11:45:16","41","Formation UL","","","","Soil","","","","","","","","","","","","","","","","< 1","205","","","2661",">10%","","4105","127","11","1477","7.18","11","25","138","64","","","< 1","2.2","","","< 1","278","","< 1","< 1","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4","1.5","3.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-12-08 12:44:01","42","Formation UL","","","","Soil","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","< 1","< 1","","220","133","36","","","","652","< 1","765","2347","< 1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-12-08 12:46:46","43","Formation UL","","","","Soil","","","","","","","","","","","","","","","","< 1","364","","","2584",">10%","","4332","131","15","","","","","","","","","","","","","","","","","","","","","","","< 1","< 1","","2.1","< 1","10","","","","88","32","< 1","< 1","159","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-12-08 13:30:50","44","Formation UL","","","","Mining","","","","","","","","","","","","","2.68","11.14","25.57","363","","","","2039","8.40","","4334","314","45","1432","7.02","169","27","194","78","","","","","","","","306","11","17","","","","","","","","","","","","","","","","1031","","","","","","","","","","","","","","","","","42","","","","","","","3.4","","4.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-12-08 13:35:49","45","Formation UL","","","","Mining","","","","","","","","","","","","","2.89","11.38","26.08","385","","","","2135","8.49","","4266","343","","1444","7.14","162","22","195","78","","","","","","","","311","7.6","17","","","","","","","","","","","","","","","","1637","","","","","","","","","","","","","","","","","44","","","","","","","4.2","","6.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-12-09 16:26:36","46","MGC1-soil2-60_1","","","","Soil","","","","","","","","","","","","","","","","1723","5.69","","","1.39",">10%","","741","16","4.9","","","","","","","","","","","","","","","","","","","","","","","< 1","< 1","","16","< 1","26","","","","< 1","53","< 1","207","58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-12-09 16:30:00","47","MGC1-mining2-60_2","","","","Mining","","","","","","","","","","","","","1.84","1.90","4.42","210","1.76","","","4493","31.69","","819","70","55","600","1.47","33","62","21","13","","","","1.2","","","13","246","10","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.7","","","","","","2.2","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-12-09 16:34:11","48","MGC1-mining2-60_3","","","","Mining","","","","","","","","","","","","","1.96","1.47","3.42","107","8944","","","3345","30.73","","664","75","59","524","1.05","27","61","20","11","","","","","","","11","174","8.3","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.2","","","","","","3.0","","20","2.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-12-09 16:36:41","49","MGC1-soil2-60_4","","","","Soil","","","","","","","","","","","","","","","","571","3.56","","","1.17",">10%","","590","12","4.8","","","","","","","","","","","","","","","","","","","","","","","< 1","2.3","","17","< 1","20","","","","91","< 1","54","426","< 1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-12-09 16:39:39","50","MGC8-soil2-60_5","","","","Soil","","","","","","","","","","","","","","","","997","4.18","","","1.45",">10%","","600","20","10","","","","","","","","","","","","","","","","","","","","","","","< 1","< 1","","4.6","< 1","5.9","","","","71","18","< 1","247","374","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-12-09 16:42:15","51","MGC8-mining2-60_6","","","","Mining","","","","","","","","","","","","","2.33","1.62","3.99","355","1.58","","","4937","35.89","","737","","69","567","7789","19","62","12","9.1","","","13","","","","20","693","16","35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.0","","","","","","","","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-12-09 16:45:52","52","MGC8b-mining2-60_7","","","","Mining","","","","","","","","","","","","","2.38","2.27","5.19","272","4680","","","5810","38.01","","908","97","74","599","8203","","55","15","8.1","","","15","","","","23","819","12","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","8.1","","","","","","2.2","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-12-09 16:48:42","53","MGC8b-soil2-60_8","","","","Soil","","","","","","","","","","","","","","","","176","1.51","","","1.65",">10%","","664","21","13","","","","","","","","","","","","","","","","","","","","","","","< 1","2.1","","7.4","< 1","19","","","","40","45","9.1","122","59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-12-09 16:51:31","54","MGC7-soil2-60_9","","","","Soil","","","","","","","","","","","","","","","","2268","3320","","","2.33",">10%","","1158","37","18","","","","","","","","","","","","","","","","","","","","","","","< 1","< 1","","17","< 1","14","","","","92","41","75","< 1","< 1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-12-09 16:53:55","55","MGC7-mining2-60_10","","","","Mining","","","","","","","","","","","","","1.97","3.65","8.23","375","1171","","","9422","34.90","","1310","85","59","697","1.35","26","54","25","13","","","","","","","34","902","14","51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.7","","","","","","3.1","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-12-12 15:41:10","56","MGC1-mining-60","","","","Mining","","","","","","","","","","","","","2.03","1.57","3.80","67","2.19","","","4083","32.29","","660","","39","511","1.56","30","66","17","14","","","","1.2","","","13","189","8.0","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.0","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-12-12 15:44:52","57","MGC1-soil-60","","","","Soil","","","","","","","","","","","","","","","","< 1","6.91","","","1.24",">10%","","626","14","1.0","459","1.25","6.5","49","< 1","12","","","3.4","1.3","","","15","181","","< 1","1.7","16","","","","","< 1","< 1","","17","6.4","17","","","","110","13","61","24","284","","","","","","","","","","","","","","","","","","","","2.3","< 1","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-12-12 15:47:35","58","MGC1-mining-60","","","","Mining","","","","","","","","","","","","","2.26","2.07","4.86","312","1.36","","","4869","34.81","","851","67","65","615","1.78","29","78","18","12","","","","1.3","","","16","207","10","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.9","","","","","","4.7","","35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-12-12 15:51:39","59","MGC1-soil-60","","","","Soil","","","","","","","","","","","","","","","","1765","4.89","","","1.41",">10%","","742","15","3.7","490","1.38","22","62","8.2","11","","","5.9","2.2","","","17","193","","< 1","2.3","18","","","","","< 1","< 1","","20","< 1","11","","","","14","< 1","56","253","55","","","","","","","","","","","","","","","","","","","","1.5","1.0","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-12-12 15:55:36","60","MGC8-mining-60","","","","Mining","","","","","","","","","","","","","2.44","1.72","4.16","263","2.03","","","5226","38.02","","778","145","64","615","8009","22","66","19","12","","","13","","","","21","715","10","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","6.5","","","","","","1.9","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-12-12 15:58:56","61","MGC8-soil-60","","","","Soil","","","","","","","","","","","","","","","","324","4.99","","","1.51",">10%","","620","21","11","430","5640","26","45","8.5","6.2","","","3.6","3.0","","","18","612","","< 1","1.5","16","","","","","< 1","< 1","","8.0","< 1","14","","","","58","14","24","96","13","","","","","","","","","","","","","","","","","","","","2.2","< 1","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-12-12 16:01:40","62","MGC7-mining-60","","","","Mining","","","","","","","","","","","","","2.40","3.20","7.50","306","1780","","","8450","37.77","","1305","114","71","675","1.16","26","63","10","12","","","","1.8","","","32","828","13","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","7.9","","","","","","4.3","","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-12-12 16:05:44","63","MGC7-soil-60","","","","Soil","","","","","","","","","","","","","","","","1093","5457","","","2.15",">10%","","1018","30","19","459","7560","3.2","34","6.1","7.9","","","5.9","2.0","","","25","660","","< 1","2.8","12","","","","","< 1","< 1","","12","3.2","7.4","","","","105","< 1","67","< 1","55","","","","","","","","","","","","","","","","","","","","1.5","< 1","8.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-12-12 16:16:20","64","GR5-mining-60","","","","Mining","","","","","","","","","","","","","","7.24","37.02","546","","","","3.45","1.12","","988","","","395","1.06","","","","37","","","7.6","","","","219","97","52","105","38","","","","","","","","","","","","","","","860","","","","","","","","","","","","","","","","","40","","","","","","","","","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-12-12 16:20:18","65","GR5-soil-60","","","","Soil","","","","","","","","","","","","","","","","76","< 1","","","2.96","8779","","1105","34","11","328","8322","< 1","9.8","< 1","33","","","1.3","< 1","","","209","93","","86","35","3.4","","","","","< 1","< 1","","< 1","< 1","1.7","","","","402","7.4","30","6.8","127","","","","","","","","","","","","","","","","","","","","< 1","< 1","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-12-12 16:26:09","66","KH04-14-mining-60","","","","Mining","","","","","","","","","","","","","2.79","11.31","26.04","395","","","","2183","8.37","","4305","363","","1441","7.14","74","31","198","78","","","","","","","","310","11","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39","7.8","","","","","","3.8","","3.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-12-12 16:29:45","67","KH04-14-soil-60","","","","Soil","","","","","","","","","","","","","","","","< 1","447","","","2721",">10%","","4225","130","11","1521","7.36","< 1","20","123","70","","","< 1","1.9","","","1.5","282","","< 1","< 1","19","","","","","< 1","3.5","","6.9","< 1","17","","","","87","< 1","< 1","298","< 1","","","","","","","","","","","","","","","","","","","","1.6","< 1","2.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2023-01-03 10:43:14","68","Gr5-soil-60","","","","Soil","","","","","","","","","","","","","","","","160","60","","","2.96","8879","","1127","31","11","300","8265","7.7","3.4","< 1","33","","","< 1","< 1","","","212","92","","94","35","7.9","","","","","< 1","< 1","","< 1","< 1","6.5","","","","410","35","54","< 1","45","","","","","","","","","","","","","","","","","","","","< 1","< 1","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2023-01-03 14:44:13","69","Gr5-soil-60","","","","Soil","","","","","","","","","","","","","","","","39","418","","","2.98","8879","","1127","31","9.7","334","8395","4.5","7.1","< 1","32","","","< 1","< 1","","","210","92","","81","34","4.3","","","","","< 1","< 1","","< 1","< 1","12","","","","390","26","5.7","< 1","129","","","","","","","","","","","","","","","","","","","","< 1","< 1","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
